127.0.0.1 - - [14/May/2019:14:09:15 +0000] "POST /wp-cron.php?doing_wp_cron=1557842955.5462920665740966796875 HTTP/1.0" 200 0 "http://mythoughts.local/wp-cron.php?doing_wp_cron=1557842955.5462920665740966796875" "WordPress/5.2; http://mythoughts.local"
127.0.0.1 - - [14/May/2019:14:09:15 +0000] "GET /2019/05/14/hello-world/ HTTP/1.0" 200 17873 "http://mythoughts.local/2019/05/14/hello-world/" "WordPress/5.2; http://mythoughts.local"
127.0.0.1 - - [14/May/2019:20:21:02 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 48796 "http://mythoughts.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:21:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:21:20 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 26435 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:21:20 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:22:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:24:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:24:49 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 26435 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:24:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:25:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:27:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:27:21 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 26625 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:27:21 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:28:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 157 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:30:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 157 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:31:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:31:33 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 28500 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:31:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:32:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:33:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:34:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:35:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:36:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:37:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:38:02 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 27234 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:38:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:39:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:40:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:41:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:43:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:43:09 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 27234 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:43:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:44:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:45:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:46:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:47:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:47:17 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 27816 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:47:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:48:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:49:10 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 28065 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:49:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:50:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:50:34 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 28961 "http://mythoughts.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:50:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:51:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:52:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:53:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:53:44 +0000] "POST /wp-admin/options.php HTTP/1.0" 302 50 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:53:45 +0000] "GET /wp-admin/admin.php?page=myplugin&settings-updated=true HTTP/1.0" 200 29117 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:53:45 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:54:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:55:32 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 29003 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:55:32 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:56:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:57:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:58:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:20:59:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:26 +0000] "GET /wp-admin/edit.php?post_type=task HTTP/1.0" 200 41787 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:26 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:41 +0000] "GET / HTTP/1.0" 200 62833 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:41 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:48 +0000] "GET /content/ HTTP/1.0" 200 64874 "http://mythoughts.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/content/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:54 +0000] "GET /wp-admin/post.php?post=5&action=edit HTTP/1.0" 200 286848 "http://mythoughts.local/content/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:55 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 615 "http://mythoughts.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:55 +0000] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.0" 200 2846 "http://mythoughts.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:58 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 51 "http://mythoughts.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:00:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:14 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:24 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 29003 "http://mythoughts.local/wp-admin/edit.php?post_type=task" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:32 +0000] "GET /wp-admin/admin.php?page=myplugin HTTP/1.0" 200 29003 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:32 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:52 +0000] "GET /wp-admin/plugin-editor.php HTTP/1.0" 200 65087 "http://mythoughts.local/wp-admin/admin.php?page=myplugin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,wp-codemirror,underscore&ver=5.2 HTTP/1.0" 200 710702 "http://mythoughts.local/wp-admin/plugin-editor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:52 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,code-editor,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5B%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=5.2 HTTP/1.0" 200 341999 "http://mythoughts.local/wp-admin/plugin-editor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/plugin-editor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:01:56 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 51 "http://mythoughts.local/wp-admin/plugin-editor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:02:03 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 50091 "http://mythoughts.local/wp-admin/plugin-editor.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:02:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://mythoughts.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
127.0.0.1 - - [14/May/2019:21:02:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97 "http://mythoughts.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
